Temperature,Vibration,Pressure,Humidity,SoundLevel,OperatingHours,LastMaintenanceDays,MachineStatus
65.18491348952048,6.819646549968775,24.563770305685985,45.74374215815996,62.392714162502145,8218,215,Needs_Maintenance
79.6210347426327,5.212575370459857,24.570874355574073,36.55536166283281,72.548168038391,3089,328,Healthy
76.9905969557347,8.478994309972542,33.396866414782515,66.11487985479212,62.06642669247751,8443,23,Healthy
68.99783122841205,5.589976759091558,24.25602982420672,33.57634580019117,64.93695780092166,1425,68,Healthy
75.69802084990019,5.288073674735047,33.331562504546056,61.54125836926485,71.514626458339,9593,362,Healthy
71.14686403138239,4.536325303696248,32.31295646426975,33.999969358959596,72.377954187041,5227,93,Healthy
76.13517345251248,5.200311357173423,21.370966356047017,57.51981019726723,60.486140279382965,9098,321,Healthy
81.62130674521046,4.771295245429184,26.612176738321725,64.82469602774174,78.43188616946301,2822,324,Healthy
90.86016816145352,6.062163015032885,35.97054701523686,33.122833334392354,74.57605022640378,4756,63,Healthy
62.62184501173151,6.435053475191876,25.09417234430159,23.596598051678498,64.36217251511293,1425,224,Healthy
96.33033374656267,3.8210158092380757,27.677978688453063,27.858424579650446,57.699321628406594,4233,225,Healthy
55.47912200477498,3.003150569663333,32.31030446625948,56.35981803626153,68.84076336734854,9451,346,Healthy
73.48214904964416,2.245691940345055,33.91695254641298,70.96678437354413,66.43245028911072,2969,337,Healthy
80.88317206484577,5.761986990368816,28.74230556977752,22.699809274125464,70.90512365642418,1342,103,Healthy
77.80991867735032,3.3449500907391894,27.01244902654179,64.04907554249877,67.09506671075548,8639,215,Healthy
68.77300480179406,1.7706641105712757,37.11184930849254,40.47911875700313,53.94034511403992,1931,192,Healthy
72.91877749642725,5.582867906796446,38.6944983189879,48.711702195171355,66.89322449359074,1669,160,Healthy
70.06999065341168,8.739499276149186,34.89429025390898,75.73157299073394,67.55504711145349,7346,207,Healthy
69.10635243055789,4.99089363269016,30.42659071282512,39.91829028415073,75.06928819819247,2018,269,Healthy
83.49602097021025,6.257736161677463,25.95867139179537,47.92021603636916,64.4144026031116,6516,194,Healthy
78.57015485965047,5.122744037821348,25.847777967217173,20.820944885640866,83.42939738698053,3332,152,Healthy
68.07090404739346,4.851665520213286,32.61257052632879,24.8959232002903,54.70687559478594,3858,237,Healthy
83.9959987543325,6.378614724481653,32.091991104443416,35.51549546808704,80.489339982421,6097,88,Healthy
78.07299520876609,4.564588183717023,37.007992964732146,21.671134449264464,68.20544823297516,2455,11,Healthy
83.1286211883896,5.401088471107855,33.25225046268069,57.882519562895055,76.87667897874844,9689,187,Healthy
81.29628841923612,5.48254670929402,22.48459849120091,45.58390140809735,70.63841187246986,1924,214,Healthy
66.71004989077927,3.997864319535427,35.25973808861459,52.88871216368132,79.11644428820375,7380,15,Healthy
69.3981895980303,6.488063524304784,25.009696863427934,30.478831153779772,66.90110428357751,4160,266,Healthy
82.47293605123262,4.737560364956887,28.08014364023824,37.75592176619696,61.2110365985775,5424,297,Healthy
81.10370265433465,3.8663822607607328,31.251001031258472,59.82946849116351,81.3640342981685,504,73,Healthy
74.79098406035853,5.804764765355605,39.978337448919824,77.91816341782399,69.09215483294287,1821,52,Healthy
76.17327383308782,3.652298027313444,45.549592780026806,23.025006416132552,71.77246778899368,5416,128,Healthy
87.77664895788425,5.042271736053692,33.03361529568092,73.42305925131596,79.87801531235836,3945,28,Healthy
69.0842861116417,4.986321505033695,29.084016906398062,54.61287207867251,61.74435806324452,4310,65,Healthy
80.47097381170038,6.628843348747367,32.67252824240275,53.83517400533742,74.76392718111406,164,17,Healthy
72.97807347566106,5.7120473493199295,34.43827712936918,50.01671211246562,65.28084194829687,9591,351,Healthy
72.82318796772779,4.962459561882284,28.396661872214043,24.163645154251004,68.94264515484502,6482,138,Healthy
85.9877685198719,6.226649448800431,38.97605677956161,25.39261110416964,70.57823172307431,9707,319,Needs_Maintenance
83.2541634898803,7.0853113235259695,31.15035379595701,56.05472033954516,57.99822510842451,1068,229,Healthy
83.13509636000639,5.8367154595277935,32.48871544545697,40.4575142861335,63.769303657436524,468,254,Healthy
88.05478807154329,5.015528929765071,33.329621260272305,75.03608399466084,80.80858313930511,8524,210,Needs_Maintenance
75.21003841632759,3.032245651474761,32.10793305307228,44.39543224156834,77.08952950867837,2342,294,Healthy
81.81952971294965,3.402329505386941,34.194702502348065,28.596887522158465,69.49888338138211,5102,231,Healthy
71.89733243406543,4.542162943467998,26.913734067265384,62.88313001012216,71.94498766810314,3183,241,Healthy
78.24166352488442,4.0857316967610755,27.208491230269846,37.60120528646059,67.64605995490834,8173,70,Healthy
73.69856945632316,4.7195430455218315,24.499228835141526,51.52821844135359,80.85266708662385,9212,104,Healthy
75.96995964992718,5.084974887345661,32.19750615310113,61.8699671303102,68.3971793776467,8980,204,Healthy
80.95157025436913,5.794539131535096,33.89468251756057,74.01584667212423,71.85473673707878,1569,53,Healthy
66.81779316766527,4.894251832911364,32.28886433075943,67.53147168810057,79.16824115313652,4825,330,Healthy
95.9238727568546,5.729752465739303,38.37246216673769,60.581664072363445,63.78102812123275,4359,54,Healthy
64.93982618500299,5.096711622215181,29.97201990585477,60.777990943708616,82.47031347597515,3722,276,Healthy
62.85811387212268,2.036800150469193,33.34370827796256,76.7554786419252,57.756308722052985,923,335,Healthy
86.58110873500068,3.5909969092718685,24.54149561930343,37.74944584979217,83.0371370489024,3531,31,Healthy
82.91662693962935,4.783868666417577,28.064501487627997,20.066725651771243,67.01859532838421,6628,135,Healthy
81.24119817052156,3.1854578857383387,33.47768878782889,36.317273563891916,68.05841001739775,4251,58,Healthy
81.2834550926428,5.899893094994306,34.24551055371572,33.07348277760464,54.87991863053646,4313,105,Healthy
74.87753227153085,7.296126248515546,28.530165261679088,59.71007510683989,66.36164226097846,7520,266,Healthy
66.02745628514168,6.828142777545975,29.642003740709665,58.02269598593174,61.681547751784926,9089,10,Needs_Maintenance
75.75804558193727,4.679835693604688,22.410631266595953,55.60768296228343,65.13882923701222,879,253,Healthy
68.22838288487888,7.2360892052749275,28.214853995966955,20.974606592567223,68.90151227368897,2992,295,Healthy
84.7511973341775,5.2230011858031675,34.45191581759893,63.72668326703885,77.66233291578324,5634,156,Healthy
73.52942618497862,4.494371043322941,32.876025080532834,39.411824749129494,71.66082681120501,3406,158,Healthy
66.74502803207488,4.079896004688591,32.503328606906045,59.90335934039786,72.46141322720891,3002,37,Healthy
71.78614158347007,4.546295470267808,30.2488684359048,53.3947057101292,61.2358448892355,3818,119,Healthy
79.12931454275625,4.417734772188156,30.03531579314088,40.56385552567443,62.95396728317816,121,67,Healthy
69.36275447196026,5.255624333563231,26.698394302632764,28.074576026246465,84.3898001468105,1600,242,Healthy
66.77779604433569,5.240860971574797,33.49414210101267,25.665133859628856,64.11839172189403,9134,299,Healthy
77.43687211491913,5.004569030230122,32.104864721946946,69.89109998673342,83.24966601645836,3741,213,Healthy
77.44966571108722,5.655407254619525,32.46009423996399,75.10385252489348,68.05551040895307,5312,308,Healthy
69.9305682462887,6.7859694121795116,27.369825786662098,58.98728280585797,70.01830348914804,291,101,Healthy
70.28961694381677,6.4243312031619855,19.23328540064378,26.206046891629,78.56292128183944,8687,56,Needs_Maintenance
77.32049937357637,2.7726530473251447,35.485763558768475,44.12163301329444,80.17513937550925,7274,332,Healthy
60.51915658502676,1.169118297647068,27.605812719957978,63.73635200630943,69.1134995177673,5214,324,Healthy
60.92536225623445,6.40147986685891,25.686121179784397,66.78925304060408,66.89405557182769,4762,239,Healthy
67.81555778747564,2.9496819523768685,33.46739455956997,27.093117337465316,69.55263641182229,4426,231,Healthy
72.86552848288153,4.662851897160975,28.03993680040435,20.001843130722946,72.70366022585695,9165,362,Healthy
78.10907565598005,3.244830460910961,35.29968192023311,62.7282227528363,77.13042949495804,4435,92,Healthy
89.75356216949552,2.2970293436299705,33.08502974788349,41.395770559172334,70.03383887195321,8381,279,Needs_Maintenance
83.5765962320202,5.812194092307182,33.417846616002386,35.268879897095616,74.95109038418524,8748,109,Healthy
73.40061470036574,6.13873274045397,23.170221443997328,20.773848187371527,83.10687785816752,9296,317,Needs_Maintenance
74.80983792097311,4.135234398909921,36.059719926932004,52.41796440568998,73.05047689811828,5594,168,Healthy
64.97470635362191,1.1134365617826352,31.30625265616928,71.0690441255589,72.49322284803823,8636,300,Healthy
74.8148686400761,4.180633327621276,28.153614303768983,77.45789877635528,57.84871339927946,2811,218,Healthy
72.11341361079862,5.58770600810382,30.716942336711256,53.94469703679735,48.95415890536749,7695,222,Healthy
78.22718560338089,2.7816326468388066,21.1188238355084,50.86767966439365,73.10700583384134,6373,161,Healthy
66.72769056447677,5.275039879668734,32.043264057403356,25.103383129354466,69.24140614975302,6384,16,Healthy
80.19346514241172,4.977035226240507,24.853142459089643,52.93236809255598,65.88173860068207,9408,278,Needs_Maintenance
90.32738913002578,5.8689372494016325,23.23664857078233,42.79874473792368,71.94824163349075,8917,57,Needs_Maintenance
73.91239851543142,5.17937055262123,22.388204068910547,56.428116853014615,69.51677016642473,4094,62,Healthy
79.01711722098942,3.540396588677667,35.563441874949625,43.3235808725928,79.02224200507119,1778,363,Healthy
81.90143991711112,6.794857252496737,26.853683031536058,34.417947407022005,70.68888694607182,8514,327,Needs_Maintenance
70.98779528114164,4.762205640459545,37.6686385495825,25.69791651370259,64.02461371943866,843,242,Healthy
77.24092481810416,4.959043190735102,27.32099268473851,38.89510667533374,77.9213299116743,562,90,Healthy
75.12592400781794,3.600098061390206,21.463210212035264,25.798690057265137,68.26295140043038,1668,72,Healthy
75.97676098548831,4.335076623212735,24.417377800256705,30.613817049439035,74.21229346937845,1836,326,Healthy
67.26990216144533,3.6727959289596486,36.179058100034695,79.24016951477276,66.18071435045759,8003,30,Healthy
75.24510174258943,4.740580910114866,29.220509110316662,46.64621341439712,64.80138491602051,7102,359,Healthy
79.9799829124545,7.567562720213515,27.258563517546996,51.91230599030099,70.67334584148557,8956,288,Needs_Maintenance
89.51143607795042,2.9421482856029657,30.80009112926394,72.41711172423292,70.10262914834948,1456,86,Healthy
84.59270826085206,2.5796579031848883,32.50891368083772,79.73413402944126,73.83861628293467,1114,234,Healthy
96.53182457511556,7.206755491240413,35.5869940795123,54.96286696068089,67.85083397352206,1154,235,Needs_Maintenance
67.3265243711195,4.686014484272201,37.24249614946463,68.74842926265029,55.30912172983682,1864,313,Healthy
83.72320636720679,3.996390892010125,28.20115677105457,39.61646146020051,66.53780893129289,6109,265,Healthy
76.83342005738352,6.559857031094115,23.36976156958981,38.34463744683747,76.35054773715052,4558,287,Needs_Maintenance
96.89802933217672,4.091576690394704,27.93267419438362,44.16222325967361,67.62099136605515,9704,327,Needs_Maintenance
66.91701714644849,7.739014570320404,31.30140253291443,60.35043576041895,68.02893277988362,767,269,Healthy
66.60278157819224,6.016888807008904,25.181205368946944,60.931501355305926,77.8910120472475,3470,186,Healthy
69.00607354555977,4.268132887781446,25.214245425524787,38.91436607896705,64.30421418192861,6076,131,Healthy
53.76104275690193,8.235962319898256,31.718939407749428,27.992595448197722,57.657574254056804,1494,291,Healthy
69.74244978319238,4.091427615494992,29.756738242147744,57.943775387930515,68.71495104379605,8390,277,Healthy
67.40867338446301,6.113143058013961,30.163984977057932,27.69955173132587,66.1266083900101,4170,320,Healthy
76.50393786476208,5.448938870609738,26.207523326499654,54.70955049375981,62.27002944197397,7082,351,Healthy
78.4175597577716,6.952611934098197,28.847996428971165,61.60532768337854,68.59697235281047,8713,180,Healthy
93.76170839215887,7.3422667950902785,25.378834278658477,62.0366897836671,73.93204517797427,5699,290,Needs_Maintenance
84.5042383818605,5.04800622359865,34.450992055623935,65.2083266395758,69.92569150745747,3750,163,Healthy
69.23096344337597,3.869873194480725,35.17624667361876,72.37156529393988,72.4558485814899,9424,271,Healthy
66.01585328651642,5.689958214408675,20.76906068880953,49.997539517887304,84.50726158812338,9994,96,Healthy
79.91919171506505,3.983426945371841,25.35244569903795,63.81495137177427,67.25696910753949,3720,262,Healthy
61.797667929793576,8.020080871289935,22.517353724549604,57.150364121950204,72.22678907715736,3290,353,Needs_Maintenance
93.31458765854353,5.204802996624106,26.74988032796551,31.198396387860953,65.92629309920693,8889,288,Needs_Maintenance
86.79440120721287,4.452017673031837,29.582810151048196,21.54137869216449,63.22912224090422,491,83,Healthy
70.30824347895295,5.277020458797363,22.75177390150735,37.07248314061603,65.32073877265785,1175,225,Healthy
57.868654709091224,2.9793105657054553,25.390700934373434,46.582022380257165,66.1699314278265,2750,223,Healthy
88.53872374165412,3.5425789422340226,24.980213139592507,57.026356665719376,72.875806380377,2484,118,Healthy
73.85460154747382,6.800620861916638,31.03633664699472,70.99755983019233,88.79260629360606,909,192,Healthy
87.37816311973462,4.014658581542906,30.34672168518125,31.774743002369938,64.27165250979328,8147,79,Healthy
59.05572341205633,3.4296335259770907,26.391312233313734,27.532987393908627,66.6669975550763,5601,78,Healthy
69.00624977046228,5.804979128790929,30.88410436069699,77.80879684845965,69.49501589511001,6995,147,Healthy
75.05243699718183,6.778556231994496,27.266599577063673,26.482673562584427,73.16639078967798,1259,107,Healthy
75.46980593764742,6.0784299659976,28.641724448369732,48.70946420643135,72.10840649563828,7674,271,Healthy
70.49934528520757,6.494071528708725,38.36726045149268,55.13382372759811,80.27276635158493,1631,244,Healthy
81.22849932347499,3.8648073671458087,36.70230525895174,52.482465254446296,50.58886343571834,5581,73,Healthy
64.32379570617405,2.8672839998872344,23.502093815362013,25.16192942197659,50.90456103843462,7648,357,Healthy
73.57620514978707,7.25200047793323,34.14866208939587,23.421614840217163,66.0329746239188,5076,354,Healthy
76.20295631711899,4.515980241736797,34.05698277245796,26.32900564766214,78.77840150034967,5795,26,Healthy
80.14438834058748,4.623750475317429,24.25868355623691,55.13526103235675,57.47481574715523,8545,210,Healthy
82.11614878088889,6.992291212773587,34.0938882187743,52.66069325805927,45.938941282449946,3648,92,Healthy
63.75357908162131,5.83434501410099,37.68965959206277,34.02444752220465,74.56943524975367,6263,125,Healthy
59.65885829264378,5.683831658122411,24.38727596877793,58.26644851073549,71.94925778962171,6771,73,Healthy
87.7767682189851,8.247503517351626,25.412485894928682,69.20405012333896,61.27833274560456,5364,123,Needs_Maintenance
78.32314011979592,4.034722654429785,35.08830733421751,22.494737590795626,62.11568319423256,1331,309,Healthy
67.51513463443446,6.391760192121856,31.35747655412824,49.887796612882546,62.2420502429226,2523,184,Healthy
90.51151975522524,5.085519687345627,32.757381376197614,61.358624726161416,70.88428253979153,8171,187,Needs_Maintenance
76.15674634292859,5.402888418294886,31.702946082002484,35.13871562418122,64.98947779053594,4361,198,Healthy
86.79297184063826,7.292702639618797,31.95347960464072,38.46625431758895,73.95251135180416,9865,78,Needs_Maintenance
75.67518481410109,5.761753634434435,23.367639358444585,56.81827417936303,47.162986696764875,3008,348,Healthy
95.60747924881987,5.807444118574449,35.23658853310724,73.8761176066242,63.145185078977605,4812,186,Healthy
92.55340842443204,6.608761005964704,35.84794996213887,68.59546521817396,60.9915683127116,6855,344,Needs_Maintenance
72.51035851520926,4.452570905685672,28.85304627965986,54.98781314597501,67.94927457302006,9917,253,Healthy
84.71570950954356,3.7411854989914906,29.78261525093069,63.81330306543495,65.69561793207889,3983,13,Healthy
81.45375949585147,3.4327862089684498,22.34446248722139,41.88934821246792,76.38275023916613,3615,299,Healthy
88.68631557532349,2.0504651159359972,32.57127378008917,58.457931685925466,55.12530582671954,3503,76,Healthy
65.35076539419896,8.084310694910483,32.86028720857072,47.97089546765342,70.36393181064602,4698,51,Healthy
81.8605145999844,3.345187451417475,29.689044915003446,31.396168187453654,74.46669138569365,5108,275,Healthy
85.58424486849587,4.6681195646213425,35.621766799352514,62.10429643263543,84.85317949249564,6322,149,Healthy
57.41260513576886,4.584780050166619,28.329613845100297,53.38787824092932,66.1458722312522,4109,219,Healthy
63.16741487334225,5.461110046713651,32.823029629468,41.51729491721548,72.59566883482013,2835,122,Healthy
54.607678222398995,6.223605818808945,24.901678306539424,74.68035140471784,55.56909765950108,4591,211,Needs_Maintenance
72.30593165555442,6.2907102325396185,29.88223924562881,21.256047069603994,50.86435036549581,8693,280,Needs_Maintenance
82.17542255795962,4.125383842146592,29.12822871048582,38.94638907496976,76.7581950062536,1074,26,Healthy
90.02357052096028,4.749317429320382,31.12653961020471,23.412883866658795,69.95551765081544,323,173,Healthy
75.74094780419775,5.42386992573245,28.152365355833208,65.99163897329763,79.42810151838738,4713,156,Healthy
91.28615545571292,4.62696331072468,29.34263702164166,62.12644724682755,59.01277688824201,6877,238,Healthy
61.198985417851084,7.411018364029989,34.13023585720753,39.88113312417902,74.15921711623002,8527,82,Needs_Maintenance
57.96617560644845,5.7364624274573774,27.81617881380891,60.539774132424384,84.95054272435083,4311,356,Healthy
74.44452301103381,6.102316679074726,21.967114496306603,43.756233571756994,73.35764486685812,325,273,Needs_Maintenance
78.84065448939307,5.994321903001119,38.7479195210271,65.37522748534606,72.21265204472839,8283,68,Healthy
74.67305251905907,6.760210786227987,36.907270393452436,47.25101976420237,70.0684486465948,4377,44,Healthy
54.325578999601234,5.27153233805556,23.538686524471906,44.736783669899935,57.4329483429927,1441,61,Healthy
74.10879960487212,3.05475207806623,33.44853902622597,76.08379492929805,80.84458348568279,4136,123,Healthy
61.95530499495147,5.599531927628963,27.485126147243285,35.05274599344202,65.11313888155948,8501,349,Healthy
81.69672548830039,4.022964659312256,31.317436076655298,27.226840399793925,74.03586605106413,3827,196,Healthy
78.66598246096848,4.207074977375365,31.47112064506747,55.07258679556749,57.49572554742997,4028,330,Healthy
65.60120213672644,5.87954602813264,28.82796099841839,78.15930873705074,60.56432268393776,2903,323,Healthy
69.86133082663306,6.857424607150453,26.081171672068017,42.6703528236312,81.48069919377788,9401,111,Needs_Maintenance
64.40786478111049,5.031907365104092,26.547294738418703,23.72220581772689,67.22158168833725,6658,258,Healthy
74.37320902726829,5.463249518898445,25.41904042259379,40.358316038574046,81.62620380834036,493,89,Healthy
84.55142320501238,7.553322416952857,25.840888958847778,50.355899259173505,69.37415472753186,6939,198,Healthy
65.14273953664457,5.361129769232853,29.664108549753223,29.715380397932822,55.26481781633714,9135,282,Healthy
80.04046515517844,8.902524671270593,26.421200054446242,59.486133083389525,77.13654079785377,9816,200,Needs_Maintenance
69.69742381627559,5.848264468447316,33.4102603285631,79.86496334061204,65.28086145795514,8895,99,Healthy
67.07127167737656,2.3588558612662736,37.436230776679636,47.104368558886634,75.58951050813634,681,27,Healthy
73.92969640045442,6.130012431656799,27.099733793149785,41.283713403812754,70.20168694032066,232,89,Healthy
64.64757677580626,5.571737577324167,31.197022502676884,44.042250010068,57.655054176457035,2938,146,Healthy
69.46350694652818,6.934629131124119,32.49842555151467,26.90877070371207,71.31435812296455,3485,182,Healthy
63.021221074111516,6.009772026904938,32.360011354596374,72.99641608557343,87.5697851372224,3870,257,Healthy
94.6472513291639,4.792316024024339,30.379776339580438,44.889539331281114,73.94389166811567,2368,189,Healthy
75.35263551971728,3.1635526455659515,33.71341209179861,43.236464685490475,69.5398579759563,1075,240,Healthy
68.00274492007415,4.686465114070963,32.41124476340329,59.58141637582846,78.60274721565519,7705,359,Healthy
77.13979910734221,3.7242193186860497,23.81168788836351,46.52200525586741,71.6853477216249,7313,196,Healthy
73.8767195030917,4.129214825292916,34.345780321946364,58.894008128470766,71.67627384210236,9835,297,Healthy
72.79030400466777,5.8828676066309145,34.43645418633371,23.686777407847252,61.26699862272718,2935,165,Healthy
81.14166700043425,7.50485675652711,26.183569479107092,68.82340062333364,71.87078420631678,2838,307,Healthy
82.57507710047305,5.592007294734472,30.18968917723801,76.43023717276415,78.28354733133555,9649,271,Healthy
69.69498852389472,3.2061754069472235,33.416644964055344,58.925923169563156,63.3115027831998,4234,8,Healthy
69.2418175935532,5.666904002330211,28.953430902103193,77.27395573152864,81.39596656997558,9608,38,Healthy
72.24948302848355,6.794947229968477,35.36489023883006,29.0859388621978,69.266351806839,6933,114,Healthy
51.980788352644154,4.085325643520926,41.8193624730968,48.64497136882122,62.89784390769167,8453,339,Healthy
59.84808937801448,4.798974249990623,26.070069836825088,56.10840403672684,77.98105661536195,2009,56,Healthy
88.66874267444524,5.022032292093796,23.094776984231125,54.9041988452712,67.70564611409385,9419,359,Needs_Maintenance
91.44967713501283,3.82265253037664,31.51909297802438,44.087706745342594,76.07611909988886,9950,138,Healthy
72.50963960443622,5.972420650765788,33.60781252563072,40.28506456197569,67.6659309419317,2063,102,Healthy
80.76556963055766,4.818577777088327,28.845668130776154,27.609441353025126,69.52139085176077,5253,334,Healthy
78.11250154543536,5.629298665860541,37.266303316605175,43.50454703373669,73.94848163467434,1066,177,Healthy
105.78880808455239,3.66876173329685,23.306971001383758,29.759648906329108,72.32717646072005,989,169,Healthy
86.19574911434577,4.343812549514884,33.46459311515805,64.0619405895331,54.03574575638609,3161,339,Healthy
73.72082408519233,6.083572036741657,26.970695896205534,32.529856129675395,61.030050079244866,6561,286,Healthy
65.44459559399574,4.440750271862349,38.59688953103648,23.513918317072033,77.43527987832653,6266,261,Healthy
58.93553679742428,7.590445776850108,39.962576765840595,53.14196826903406,68.94290728878762,7067,223,Healthy
77.03463635867223,4.400545721578096,26.16671706108326,55.7137839631641,65.81014957782862,9958,199,Healthy
67.43649254715697,5.337027088627829,27.2522143204571,72.31478367683033,59.131407877940205,8201,211,Healthy
60.77746290402326,6.398886247809635,34.29793943489901,54.61889674506091,61.362109429793215,7479,287,Healthy
68.53427115757474,2.8724514006004522,28.064346751052426,40.72885122340674,53.825610880304424,9733,180,Healthy
64.18451996385605,2.358786782028836,29.77294391033881,68.18071289157923,69.18975425038774,7380,250,Healthy
91.87141635072564,2.711515528144858,30.12694210271205,52.41673359124526,65.21249935535162,1167,231,Healthy
83.81639756949451,6.893876155140774,20.40163421901172,24.756817077871503,62.26729687211748,4323,23,Healthy
74.92027358683383,4.172212781161329,29.930811269528814,53.951033618794796,69.45501259865638,9118,48,Healthy
89.79944138890026,8.837298928502378,26.55136112967913,74.48111272529974,72.9117650468219,4707,109,Healthy
75.77368307647619,4.153628602013917,27.53438588800114,43.778757529893234,86.74558345767956,4085,296,Healthy
66.38715798671737,5.276826954795555,37.21816001734407,37.779548113988,57.90493264349429,3279,6,Healthy
90.23124077269657,7.313164928851814,23.717465528603718,28.608167421081205,79.27504834640418,4638,38,Needs_Maintenance
80.38910043684659,8.009139332238684,34.06602593373989,29.086731316121437,77.78481248812058,2462,169,Healthy
64.62753845673544,8.092255364954596,28.605185348340957,45.96628906050913,63.767258084986395,2324,356,Healthy
73.09661321916391,6.812549345889714,28.601199157520828,55.740789449691775,71.62588763668825,6471,283,Healthy
66.24381746615242,6.536093788717194,33.951859480258555,24.836924310176105,66.33893400529908,1826,203,Healthy
61.172002690356635,5.888790423801774,31.70025647284445,76.37411534150993,71.48550864334992,5891,325,Healthy
84.26177547531641,6.167541614249957,32.85306498609766,65.30801704671175,82.0730481072364,8173,313,Needs_Maintenance
94.0941664047013,4.1732214255072,34.84092330266431,55.19743509701976,74.8448498610505,8558,273,Needs_Maintenance
61.01432426180859,3.772701674866539,28.343458084083387,69.70632025633945,74.06886698586753,7113,244,Healthy
80.62969236690572,4.994938313883572,26.938816327461247,24.8112054087268,66.55752544036287,937,327,Healthy
68.49357430878173,4.744723066212607,24.574247367211008,48.610332663987464,58.12754668060532,4684,47,Healthy
70.12874616235304,4.320157926009087,25.872947350105225,57.805587611699806,68.33225431567674,786,249,Healthy
69.07606075761132,6.044581171185073,44.745472126543625,69.71917436709735,79.65286523891132,456,79,Healthy
66.36009230320184,6.432957812855766,36.22339790368393,67.00817360295606,57.78265714728282,9163,110,Healthy
75.48521627944827,5.132610329437771,23.244628168959892,36.62415498280398,61.55928505458644,4747,13,Healthy
66.69049883588963,7.216295121582893,23.38771021628215,76.45281017355225,71.01014188987254,4518,90,Healthy
77.70456825779839,3.2874663287997423,32.40933030859246,27.460750485852223,62.1227617212219,6742,342,Healthy
74.49761890550863,4.709510811080423,32.736323986889836,72.50801711726913,63.6598124230783,3491,348,Healthy
72.6105195313359,3.9247665190957925,32.744419176586824,78.25641497627711,66.61121134617458,4457,280,Healthy
65.92436337958402,2.20019507439041,28.72522103223151,30.629211393357533,59.075060766478806,4979,221,Healthy
69.23228669431667,4.875978971235951,29.372728699985498,63.323963852227116,62.20702523026905,5419,73,Healthy
82.55391225825755,4.8173787374250745,31.639397620796785,22.41713112667991,75.62742333429847,2839,234,Healthy
80.00917187624381,7.270174614863197,30.429465031466652,44.3253695083493,59.54104174215229,9610,260,Needs_Maintenance
65.22444755201448,5.946217526832166,18.903498136262325,50.97699795186044,57.2170229240413,9827,113,Healthy
75.99332305429226,3.4637197635061927,28.85100184712403,54.83871355457804,64.95980016372884,4884,46,Healthy
82.5138712337179,7.781138849501282,25.742967828698433,76.15623489491357,75.85564402007877,977,274,Healthy
58.305947188786284,6.83155054328803,30.87605709454256,60.33504123765168,68.42462553602488,2970,43,Healthy
80.43360192379934,5.873146555202924,44.926295013017054,48.87667707315422,66.28335137507506,392,208,Healthy
68.37376241054153,4.660273851725252,31.83740832737152,68.58050217595336,70.35487038012485,9943,349,Healthy
80.70598668593159,3.5608411449147805,28.43235156913801,77.03196925726454,56.03434053712279,8828,103,Healthy
67.36740843457483,4.4416898358934205,34.60900750988626,21.32396892093745,73.95764523020026,2786,124,Healthy
56.95117899335481,6.633122929556279,32.41343943604606,78.95127633536232,73.06748025122916,333,10,Healthy
58.72457562116837,7.826879458901914,32.100472452259204,25.16792834382082,66.72553220723422,2474,329,Healthy
75.48084946661382,7.3148652924082835,33.034252966078355,68.86320675612568,78.04739609437134,2372,187,Healthy
77.59722501721483,4.266725867320589,40.28271782414771,36.82008515308475,60.98003120837569,1066,31,Healthy
65.95683374895592,3.3205738500664834,24.34555782337042,27.930779465232305,79.02327194602856,989,156,Healthy
81.38592458777374,5.211329370366806,32.36816038405727,46.39133838283009,71.235949324762,3963,60,Healthy
58.3847993773104,2.3473409516557227,25.368094350092306,58.637394766856815,67.30757928097461,6254,249,Healthy
74.33920201352683,5.484751571277172,32.77756323171124,42.8571107014085,69.84101091705351,3500,270,Healthy
62.889838002375434,4.778596120551997,25.40656744256953,23.27392449696194,69.14188187351246,8326,217,Healthy
68.4816389219784,4.300945247197637,27.91316593197458,55.967668379523,79.76226317134174,4642,2,Healthy
75.47398671316414,2.607945399099807,28.524550428810468,74.14419656664049,61.38656698023189,3623,24,Healthy
66.39586634716048,5.770400159854574,34.87908359672355,42.992921956835104,63.89984608682721,1863,206,Healthy
71.15444455770175,4.200948740507133,34.59227221971207,32.97996665784962,78.29042313657983,3391,320,Healthy
85.0629280921444,3.245124746434568,23.771413117768077,46.55464075596892,65.23572051852912,2588,199,Needs_Maintenance
69.23108130476851,0.691606680077526,30.274670554999243,22.901762662926853,77.20426461865273,1658,356,Healthy
83.35692112065142,4.958727642424045,26.452100726254137,69.22925506881649,83.59548786406968,4790,114,Healthy
63.702931453423815,7.658377395004616,23.707475446623327,69.5804486570112,66.78563978446694,6221,280,Healthy
80.29804177915283,7.491888821821805,28.914914747878147,55.280027805777706,75.45089861260244,2376,155,Healthy
89.41568620657901,4.314355615120592,28.457586057720903,41.18617333630337,60.77046174928113,4539,165,Healthy
50.283554998727105,4.096681909457329,42.13358243172761,67.987001866747,76.03786638454247,1203,222,Healthy
67.03104744529523,5.703161384112535,32.16479912680348,53.281221487302034,71.59539188789414,7620,91,Healthy
80.7707212718054,3.5024218412175627,23.111912496228815,69.55593851300097,73.78430625728173,9711,167,Healthy
72.96954613957007,5.452687849729199,27.176129979145287,57.88752755498124,64.83542342371683,5509,207,Healthy
78.71145873371309,6.149120417577036,35.106916477146996,67.06432839276783,56.71133267546262,9770,282,Healthy
